,Cueanexo,nivel
50566,61172100,Secundario
50567,61175900,Secundario
50568,61179900,Secundario
50569,61181501,Secundario
50570,61182300,Secundario
50571,61184800,Secundario
50572,61185700,Secundario
50573,61222400,Secundario
50574,61228100,Secundario
50575,61228200,Secundario
50576,61229100,Secundario
50577,61237700,Secundario
50578,61238000,Secundario
50579,61245300,Secundario
50580,61246700,Secundario
50581,61311400,Secundario
50582,61311800,Secundario
50583,61311900,Secundario
50584,61340700,Secundario
50585,61345100,Secundario
50586,61349700,Secundario
50587,61355100,Secundario
50588,61366000,Secundario
50589,61469000,Secundario
50590,61474902,Secundario
50591,61496200,Secundario
50592,61538400,Secundario
50593,61544900,Secundario
50594,61549500,Secundario
50595,61551300,Secundario
50596,61553200,Secundario
50597,61554300,Secundario
50598,61555500,Secundario
50599,61556400,Secundario
50600,61565700,Secundario
50601,61569200,Secundario
50602,61588100,Secundario
50603,61595600,Secundario
50604,61595700,Secundario
50605,61605500,Secundario
50606,61623000,Secundario
50607,61627500,Secundario
50608,61670700,Secundario
50609,61690900,Secundario
50610,61697900,Secundario
50611,61703400,Secundario
50612,61721700,Secundario
50613,61723000,Secundario
50614,61723700,Secundario
50615,61727000,Secundario
50616,61728800,Secundario
50617,61730200,Secundario
50618,61731200,Secundario
50619,61733500,Secundario
50620,61734100,Secundario
50621,61737802,Secundario
50622,61742600,Secundario
50623,61744700,Secundario
50624,61745400,Secundario
50625,61745701,Secundario
50626,61750200,Secundario
50627,61750600,Secundario
50628,61751500,Secundario
50629,61755600,Secundario
50630,61757600,Secundario
50631,61759700,Secundario
50632,61763400,Secundario
50633,61763800,Secundario
50634,61764200,Secundario
50635,61765400,Secundario
50636,61766300,Secundario
50637,61769100,Secundario
50638,61777600,Secundario
50639,61778200,Secundario
50640,61780100,Secundario
50641,61781800,Secundario
50642,61785300,Secundario
50643,61786300,Secundario
50644,61788300,Secundario
50645,61792900,Secundario
50646,61794100,Secundario
50647,61794400,Secundario
50648,61794900,Secundario
50649,61797700,Secundario
50650,61800100,Secundario
50651,61800500,Secundario
50652,61800800,Secundario
50653,61803400,Secundario
50654,61806700,Secundario
50655,61807100,Secundario
50656,61808100,Secundario
50657,61813401,Secundario
50658,61814600,Secundario
50659,61816500,Secundario
50660,61826700,Secundario
50661,61826902,Secundario
50662,61836100,Secundario
50663,61837000,Secundario
50664,61847100,Secundario
50665,61847300,Secundario
50666,61849200,Secundario
50667,61849300,Secundario
50668,61852400,Secundario
50669,61852600,Secundario
50670,61852700,Secundario
50671,61855400,Secundario
50672,61856700,Secundario
50673,61857400,Secundario
50674,61859401,Secundario
50675,61866200,Secundario
50676,61867200,Secundario
50677,61867700,Secundario
50678,61868900,Secundario
50679,61876500,Secundario
50680,61883300,Secundario
50681,61885800,Secundario
50682,61887500,Secundario
50683,61895500,Secundario
50684,61899400,Secundario
50685,61899901,Secundario
50686,61900300,Secundario
50687,61911500,Secundario
50688,61918200,Secundario
50689,61918400,Secundario
50690,61919300,Secundario
50691,61921000,Secundario
50692,61921300,Secundario
50693,61923000,Secundario
50694,61931700,Secundario
50695,61953400,Secundario
50696,61953800,Secundario
50697,61962800,Secundario
50698,61963600,Secundario
50699,61972600,Secundario
50700,61975800,Secundario
50701,61982900,Secundario
50702,61987301,Secundario
50703,61988501,Secundario
50704,61989400,Secundario
50705,61997600,Secundario
50706,61999700,Secundario
50707,62001200,Secundario
50708,62002500,Secundario
50709,62024100,Secundario
50710,62031300,Secundario
50711,62037600,Secundario
50712,62044901,Secundario
50713,62045400,Secundario
50714,62045600,Secundario
50715,62046300,Secundario
50716,62047501,Secundario
50717,62054300,Secundario
50718,62066501,Secundario
50719,62082800,Secundario
50720,62087500,Secundario
50721,62088800,Secundario
50722,62174400,Secundario
50723,62188700,Secundario
50724,62201500,Secundario
50725,62202100,Secundario
50726,62204900,Secundario
50727,62205900,Secundario
50728,62210100,Secundario
50729,62210800,Secundario
50730,62223000,Secundario
50731,62226600,Secundario
50732,62226800,Secundario
50733,62232600,Secundario
50734,62234100,Secundario
50735,62240900,Secundario
50736,62243400,Secundario
50737,62244000,Secundario
50738,62248700,Secundario
50739,62248800,Secundario
50740,62250300,Secundario
50741,62251100,Secundario
50742,62252300,Secundario
50743,62291400,Secundario
50744,62307200,Secundario
50745,62311700,Secundario
50746,62313500,Secundario
50747,62320000,Secundario
50748,62328800,Secundario
50749,62329200,Secundario
50750,62330500,Secundario
50751,62333900,Secundario
50752,62334601,Secundario
50753,62346800,Secundario
50754,62355000,Secundario
50755,62366800,Secundario
50756,62400100,Secundario
50757,62404300,Secundario
50758,62427100,Secundario
50759,62443300,Secundario
50760,69003200,Secundario
50761,100004801,Secundario
50762,100005702,Secundario
50763,100007200,Secundario
50764,100008500,Secundario
50765,100017601,Secundario
50766,100028500,Secundario
50767,100040800,Secundario
50768,100041400,Secundario
50769,100043900,Secundario
50770,100061100,Secundario
50771,100079900,Secundario
50772,100085100,Secundario
50773,100086501,Secundario
50774,100087001,Secundario
50775,100088400,Secundario
50776,100089100,Secundario
50777,100089200,Secundario
50778,100089300,Secundario
50779,100089402,Secundario
50780,100089500,Secundario
50781,140005800,Secundario
50782,140029000,Secundario
50783,140032700,Secundario
50784,140033600,Secundario
50785,140042200,Secundario
50786,140086100,Secundario
50787,140098700,Secundario
50788,140121000,Secundario
50789,140140002,Secundario
50790,140153300,Secundario
50791,140217300,Secundario
50792,140231100,Secundario
50793,140233300,Secundario
50794,140235700,Secundario
50795,140250100,Secundario
50796,140250400,Secundario
50797,140264600,Secundario
50798,140282000,Secundario
50799,140296500,Secundario
50800,140302400,Secundario
50801,140312200,Secundario
50802,140312700,Secundario
50803,140321400,Secundario
50804,140328100,Secundario
50805,140331500,Secundario
50806,140339400,Secundario
50807,140339500,Secundario
50808,140341500,Secundario
50809,140343600,Secundario
50810,140344800,Secundario
50811,140346300,Secundario
50812,140346301,Secundario
50813,140348701,Secundario
50814,140348702,Secundario
50815,140349703,Secundario
50816,140351101,Secundario
50817,140352100,Secundario
50818,140363200,Secundario
50819,140376901,Secundario
50820,140400500,Secundario
50821,140440800,Secundario
50822,140442200,Secundario
50823,140478300,Secundario
50824,140488000,Secundario
50825,140502200,Secundario
50826,140506501,Secundario
50827,140523800,Secundario
50828,140535700,Secundario
50829,140558900,Secundario
50830,140559100,Secundario
50831,140566200,Secundario
50832,140569000,Secundario
50833,140569400,Secundario
50834,140570600,Secundario
50835,140571200,Secundario
50836,140572000,Secundario
50837,140578700,Secundario
50838,180012500,Secundario
50839,180051100,Secundario
50840,180063300,Secundario
50841,180081800,Secundario
50842,180082500,Secundario
50843,180086900,Secundario
50844,180099503,Secundario
50845,180113901,Secundario
50846,180115600,Secundario
50847,180117300,Secundario
50848,180142900,Secundario
50849,180147200,Secundario
50850,180149902,Secundario
50851,180150100,Secundario
50852,180150300,Secundario
50853,180153400,Secundario
50854,180157100,Secundario
50855,180164100,Secundario
50856,220003801,Secundario
50857,220018400,Secundario
50858,220022400,Secundario
50859,220068400,Secundario
50860,220096500,Secundario
50861,220099000,Secundario
50862,220101300,Secundario
50863,220110800,Secundario
50864,220134401,Secundario
50865,220137800,Secundario
50866,220142300,Secundario
50867,220160400,Secundario
50868,220190201,Secundario
50869,220198500,Secundario
50870,220210501,Secundario
50871,220211800,Secundario
50872,220213000,Secundario
50873,220213100,Secundario
50874,220213300,Secundario
50875,220214300,Secundario
50876,220214701,Secundario
50877,220229600,Secundario
50878,220230200,Secundario
50879,220242000,Secundario
50880,220242200,Secundario
50881,220266500,Secundario
50882,220274300,Secundario
50883,220275500,Secundario
50884,220277400,Secundario
50885,260013200,Secundario
50886,260016500,Secundario
50887,260018902,Secundario
50888,260039900,Secundario
50889,260044000,Secundario
50890,260044600,Secundario
50891,260046400,Secundario
50892,260059000,Secundario
50893,260065000,Secundario
50894,260065100,Secundario
50895,260066100,Secundario
50896,260067900,Secundario
50897,260070201,Secundario
50898,260072002,Secundario
50899,260073200,Secundario
50900,260083700,Secundario
50901,260085300,Secundario
50902,300082300,Secundario
50903,300084000,Secundario
50904,300095202,Secundario
50905,300111200,Secundario
50906,300111400,Secundario
50907,300113400,Secundario
50908,300118701,Secundario
50909,300118706,Secundario
50910,300120400,Secundario
50911,300127500,Secundario
50912,300130900,Secundario
50913,300131300,Secundario
50914,300134300,Secundario
50915,300147200,Secundario
50916,300156100,Secundario
50917,300167800,Secundario
50918,300173600,Secundario
50919,300175200,Secundario
50920,300175400,Secundario
50921,300185800,Secundario
50922,300188800,Secundario
50923,300208600,Secundario
50924,300231500,Secundario
50925,300251900,Secundario
50926,300258001,Secundario
50927,300259000,Secundario
50928,300259400,Secundario
50929,300262000,Secundario
50930,300267500,Secundario
50931,300271400,Secundario
50932,300284200,Secundario
50933,300286600,Secundario
50934,300289000,Secundario
50935,300312300,Secundario
50936,300320400,Secundario
50937,300328000,Secundario
50938,340019100,Secundario
50939,340050601,Secundario
50940,340052600,Secundario
50941,340058800,Secundario
50942,340063000,Secundario
50943,340063900,Secundario
50944,340065105,Secundario
50945,340071400,Secundario
50946,340080500,Secundario
50947,340080700,Secundario
50948,340086101,Secundario
50949,340092100,Secundario
50950,340092104,Secundario
50951,340092501,Secundario
50952,340095100,Secundario
50953,340096601,Secundario
50954,340097000,Secundario
50955,340097302,Secundario
50956,340099401,Secundario
50957,340099500,Secundario
50958,340099601,Secundario
50959,340100300,Secundario
50960,340100404,Secundario
50961,340100700,Secundario
50962,340110500,Secundario
50963,340116900,Secundario
50964,340117703,Secundario
50965,340118006,Secundario
50966,340118103,Secundario
50967,380016800,Secundario
50968,380035400,Secundario
50969,380037500,Secundario
50970,380064000,Secundario
50971,380065100,Secundario
50972,380065500,Secundario
50973,380077900,Secundario
50974,380082400,Secundario
50975,380082700,Secundario
50976,380084900,Secundario
50977,380090300,Secundario
50978,380092300,Secundario
50979,380092509,Secundario
50980,380095500,Secundario
50981,380100003,Secundario
50982,420000100,Secundario
50983,420000601,Secundario
50984,420013400,Secundario
50985,420014200,Secundario
50986,420025700,Secundario
50987,420041300,Secundario
50988,420061400,Secundario
50989,420061800,Secundario
50990,420076800,Secundario
50991,460013300,Secundario
50992,460023100,Secundario
50993,460025400,Secundario
50994,460039000,Secundario
50995,460043000,Secundario
50996,460045700,Secundario
50997,460050000,Secundario
50998,460057000,Secundario
50999,460081901,Secundario
51000,460083800,Secundario
51001,460088500,Secundario
51002,500003200,Secundario
51003,500010600,Secundario
51004,500014700,Secundario
51005,500051800,Secundario
51006,500058100,Secundario
51007,500068400,Secundario
51008,500076500,Secundario
51009,500084700,Secundario
51010,500085900,Secundario
51011,500092400,Secundario
51012,500106600,Secundario
51013,500112700,Secundario
51014,500112800,Secundario
51015,500112900,Secundario
51016,500116500,Secundario
51017,500124800,Secundario
51018,500172000,Secundario
51019,500181801,Secundario
51020,500185600,Secundario
51021,500186700,Secundario
51022,500192800,Secundario
51023,500196500,Secundario
51024,500198800,Secundario
51025,500206000,Secundario
51026,500211600,Secundario
51027,500217101,Secundario
51028,500231100,Secundario
51029,500245600,Secundario
51030,500251000,Secundario
51031,500251200,Secundario
51032,500276300,Secundario
51033,509000400,Secundario
51034,540007100,Secundario
51035,540031100,Secundario
51036,540037100,Secundario
51037,540045200,Secundario
51038,540059901,Secundario
51039,540063700,Secundario
51040,540064800,Secundario
51041,540080500,Secundario
51042,540085100,Secundario
51043,540087500,Secundario
51044,540095300,Secundario
51045,540095600,Secundario
51046,540096600,Secundario
51047,540106600,Secundario
51048,540108000,Secundario
51049,540108200,Secundario
51050,540112000,Secundario
51051,540117300,Secundario
51052,540125300,Secundario
51053,540136500,Secundario
51054,540136501,Secundario
51055,540140200,Secundario
51056,540148900,Secundario
51057,540150000,Secundario
51058,540150100,Secundario
51059,540166200,Secundario
51060,540166300,Secundario
51061,540167800,Secundario
51062,540175600,Secundario
51063,540176200,Secundario
51064,540183513,Secundario
51065,540183804,Secundario
51066,540184106,Secundario
51067,540184113,Secundario
51068,540184210,Secundario
51069,540184301,Secundario
51070,540184303,Secundario
51071,540184517,Secundario
51072,540184700,Secundario
51073,540184701,Secundario
51074,540184711,Secundario
51075,540184807,Secundario
51076,540185600,Secundario
51077,540194200,Secundario
51078,540203700,Secundario
51079,540203900,Secundario
51080,580018100,Secundario
51081,580049200,Secundario
51082,580062300,Secundario
51083,580090100,Secundario
51084,580130300,Secundario
51085,620004700,Secundario
51086,620017300,Secundario
51087,620028400,Secundario
51088,620038900,Secundario
51089,620060300,Secundario
51090,620077400,Secundario
51091,620080500,Secundario
51092,620083000,Secundario
51093,620085400,Secundario
51094,620088400,Secundario
51095,620089000,Secundario
51096,620095317,Secundario
51097,620095323,Secundario
51098,620099000,Secundario
51099,620108500,Secundario
51100,660005100,Secundario
51101,660022800,Secundario
51102,660033200,Secundario
51103,660041300,Secundario
51104,660052000,Secundario
51105,660052400,Secundario
51106,660053900,Secundario
51107,660060200,Secundario
51108,660078500,Secundario
51109,660081500,Secundario
51110,660081800,Secundario
51111,660088900,Secundario
51112,660095100,Secundario
51113,660096300,Secundario
51114,660100800,Secundario
51115,660114800,Secundario
51116,660115200,Secundario
51117,660134900,Secundario
51118,660151400,Secundario
51119,660152000,Secundario
51120,660152800,Secundario
51121,660153200,Secundario
51122,660157500,Secundario
51123,660159200,Secundario
51124,660159500,Secundario
51125,660163300,Secundario
51126,700006600,Secundario
51127,700008000,Secundario
51128,700013000,Secundario
51129,700013600,Secundario
51130,700015000,Secundario
51131,700020800,Secundario
51132,700021600,Secundario
51133,700022200,Secundario
51134,700030400,Secundario
51135,700046100,Secundario
51136,700053300,Secundario
51137,700061800,Secundario
51138,700062600,Secundario
51139,700073200,Secundario
51140,700075100,Secundario
51141,700084300,Secundario
51142,700097800,Secundario
51143,700098100,Secundario
51144,700101000,Secundario
51145,700109300,Secundario
51146,700109700,Secundario
51147,740002000,Secundario
51148,740005201,Secundario
51149,740010000,Secundario
51150,740010100,Secundario
51151,740016201,Secundario
51152,740017100,Secundario
51153,740019500,Secundario
51154,740027901,Secundario
51155,740028601,Secundario
51156,740030201,Secundario
51157,740034500,Secundario
51158,740037700,Secundario
51159,740045100,Secundario
51160,740048501,Secundario
51161,740053600,Secundario
51162,740059000,Secundario
51163,740059100,Secundario
51164,740059500,Secundario
51165,740066900,Secundario
51166,740067300,Secundario
51167,780031800,Secundario
51168,780034100,Secundario
51169,820000600,Secundario
51170,820008302,Secundario
51171,820012700,Secundario
51172,820057800,Secundario
51173,820072000,Secundario
51174,820075000,Secundario
51175,820084600,Secundario
51176,820087100,Secundario
51177,820090100,Secundario
51178,820095200,Secundario
51179,820117901,Secundario
51180,820160100,Secundario
51181,820162400,Secundario
51182,820167100,Secundario
51183,820168700,Secundario
51184,820193200,Secundario
51185,820209300,Secundario
51186,820211400,Secundario
51187,820212100,Secundario
51188,820215900,Secundario
51189,820224300,Secundario
51190,820228300,Secundario
51191,820228701,Secundario
51192,820234102,Secundario
51193,820235700,Secundario
51194,820270400,Secundario
51195,820273800,Secundario
51196,820304200,Secundario
51197,820316100,Secundario
51198,820402000,Secundario
51199,820415800,Secundario
51200,820428800,Secundario
51201,820429200,Secundario
51202,820431900,Secundario
51203,820432700,Secundario
51204,820434000,Secundario
51205,820434100,Secundario
51206,820434701,Secundario
51207,820435600,Secundario
51208,820437900,Secundario
51209,820438900,Secundario
51210,820441000,Secundario
51211,820442300,Secundario
51212,820448901,Secundario
51213,820449002,Secundario
51214,820449100,Secundario
51215,820451800,Secundario
51216,820455702,Secundario
51217,820455801,Secundario
51218,820455901,Secundario
51219,820465800,Secundario
51220,820470900,Secundario
51221,829000500,Secundario
51222,860017302,Secundario
51223,860027007,Secundario
51224,860052100,Secundario
51225,860067100,Secundario
51226,860077000,Secundario
51227,860088202,Secundario
51228,860088204,Secundario
51229,860109100,Secundario
51230,860114300,Secundario
51231,860117400,Secundario
51232,860131504,Secundario
51233,860143202,Secundario
51234,860146600,Secundario
51235,860150300,Secundario
51236,860150900,Secundario
51237,860162704,Secundario
51238,860170100,Secundario
51239,860185200,Secundario
51240,860189506,Secundario
51241,860190900,Secundario
51242,860193803,Secundario
51243,860193804,Secundario
51244,860197300,Secundario
51245,860198000,Secundario
51246,860198200,Secundario
51247,860198208,Secundario
51248,860208201,Secundario
51249,860208206,Secundario
51250,860208911,Secundario
51251,860213500,Secundario
51252,860213601,Secundario
51253,860213703,Secundario
51254,860213905,Secundario
51255,860213908,Secundario
51256,860214500,Secundario
51257,860214510,Secundario
51258,860215100,Secundario
51259,860216601,Secundario
51260,860216707,Secundario
51261,860216711,Secundario
51262,860223004,Secundario
51263,860223800,Secundario
51264,860223906,Secundario
51265,900001900,Secundario
51266,900021000,Secundario
51267,900023000,Secundario
51268,900025800,Secundario
51269,900026500,Secundario
51270,900029300,Secundario
51271,900039400,Secundario
51272,900042800,Secundario
51273,900047500,Secundario
51274,900049200,Secundario
51275,900061400,Secundario
51276,900083500,Secundario
51277,900091200,Secundario
51278,900174000,Secundario
51279,900175500,Secundario
51280,900182100,Secundario
51281,900184900,Secundario
51282,900188400,Secundario
51283,900196900,Secundario
51284,900199700,Secundario
51285,900209800,Secundario
51286,900218900,Secundario
51287,909000100,Secundario
51288,940012600,Secundario
51289,940014800,Secundario
51290,20019000,Secundario
51291,20027600,Secundario
51292,20046000,Secundario
51293,20050800,Secundario
51294,20051200,Secundario
51295,20053600,Secundario
51296,20060500,Secundario
51297,20062800,Secundario
51298,20064300,Secundario
51299,20067200,Secundario
51300,20069000,Secundario
51301,20070800,Secundario
51302,20092000,Secundario
51303,20094400,Secundario
51304,20096800,Secundario
51305,20106200,Secundario
51306,20122000,Secundario
51307,20129700,Secundario
51308,20129800,Secundario
51309,20141000,Secundario
51310,20152000,Secundario
51311,20155300,Secundario
51312,20170000,Secundario
51313,20190700,Secundario
51314,20214300,Secundario
51315,20303000,Secundario
51316,60004800,Secundario
51317,60011000,Secundario
51318,60015300,Secundario
51319,60057600,Secundario
51320,60073600,Secundario
51321,60087501,Secundario
51322,60123700,Secundario
51323,60223901,Secundario
51324,60271100,Secundario
51325,60278600,Secundario
51326,60281700,Secundario
51327,60310601,Secundario
51328,60328000,Secundario
51329,60399400,Secundario
51330,60420600,Secundario
51331,60464400,Secundario
51332,60507400,Secundario
51333,60547900,Secundario
51334,60555400,Secundario
51335,60560900,Secundario
51336,60597900,Secundario
51337,60604300,Secundario
51338,60613900,Secundario
51339,60624300,Secundario
51340,60628800,Secundario
51341,60631201,Secundario
51342,60705100,Secundario
51343,60714200,Secundario
51344,60720100,Secundario
51345,60737400,Secundario
51346,60737500,Secundario
51347,60739700,Secundario
51348,60744600,Secundario
51349,60762100,Secundario
51350,60764800,Secundario
51351,60795100,Secundario
51352,60797900,Secundario
51353,60801700,Secundario
51354,60818500,Secundario
51355,60827500,Secundario
51356,60842000,Secundario
51357,60846800,Secundario
51358,60858300,Secundario
51359,60860500,Secundario
51360,60870600,Secundario
51361,60874200,Secundario
51362,60878500,Secundario
51363,60883400,Secundario
51364,60885100,Secundario
51365,60889001,Secundario
51366,60893000,Secundario
51367,60918500,Secundario
51368,60919300,Secundario
51369,60937400,Secundario
51370,60940800,Secundario
51371,60942700,Secundario
51372,60948500,Secundario
51373,60953900,Secundario
51374,60981400,Secundario
51375,60993000,Secundario
51376,61000200,Secundario
51377,61006700,Secundario
51378,61007200,Secundario
51379,61008300,Secundario
51380,61027400,Secundario
51381,61032201,Secundario
51382,61032700,Secundario
51383,61069401,Secundario
51384,61083000,Secundario
51385,61091600,Secundario
51386,61095400,Secundario
51387,61097400,Secundario
51388,61099900,Secundario
51389,61110300,Secundario
51390,61111200,Secundario
51391,61138700,Secundario
51392,61143600,Secundario
51393,61148200,Secundario
51394,61151000,Secundario
51395,61152100,Secundario
51396,61154600,Secundario
51397,61155400,Secundario
51398,61165900,Secundario
51399,61181600,Secundario
51400,61183800,Secundario
51401,61184600,Secundario
51402,61188000,Secundario
51403,61200400,Secundario
51404,61203300,Secundario
51405,61203301,Secundario
51406,61220700,Secundario
51407,61221200,Secundario
51408,61297900,Secundario
51409,61299500,Secundario
51410,61311500,Secundario
51411,61312100,Secundario
51412,61424401,Secundario
51413,61455700,Secundario
51414,61460400,Secundario
51415,61469301,Secundario
51416,61471600,Secundario
51417,61538102,Secundario
51418,61558100,Secundario
51419,61560400,Secundario
51420,61560800,Secundario
51421,61563100,Secundario
51422,61593600,Secundario
51423,61605800,Secundario
51424,61607900,Secundario
51425,61618600,Secundario
51426,61623400,Secundario
51427,61669500,Secundario
51428,61698900,Secundario
51429,61721300,Secundario
51430,61722600,Secundario
51431,61724200,Secundario
51432,61724700,Secundario
51433,61726400,Secundario
51434,61727100,Secundario
51435,61727800,Secundario
51436,61728401,Secundario
51437,61752800,Secundario
51438,61755200,Secundario
51439,61764000,Secundario
51440,61766100,Secundario
51441,61767600,Secundario
51442,61769200,Secundario
51443,61770000,Secundario
51444,61771300,Secundario
51445,61772300,Secundario
51446,61772700,Secundario
51447,61776500,Secundario
51448,61778100,Secundario
51449,61781500,Secundario
51450,61782200,Secundario
51451,61788100,Secundario
51452,61790500,Secundario
51453,61791900,Secundario
51454,61796400,Secundario
51455,61802300,Secundario
51456,61802700,Secundario
51457,61803900,Secundario
51458,61810103,Secundario
51459,61811200,Secundario
51460,61812800,Secundario
51461,61815200,Secundario
51462,61815900,Secundario
51463,61816200,Secundario
51464,61817800,Secundario
51465,61821000,Secundario
51466,61823700,Secundario
51467,61826900,Secundario
51468,61827300,Secundario
51469,61829200,Secundario
51470,61829900,Secundario
51471,61831800,Secundario
51472,61833800,Secundario
51473,61834200,Secundario
51474,61834900,Secundario
51475,61835100,Secundario
51476,61837700,Secundario
51477,61838100,Secundario
51478,61838500,Secundario
51479,61839200,Secundario
51480,61839500,Secundario
51481,61846400,Secundario
51482,61846800,Secundario
51483,61848800,Secundario
51484,61851100,Secundario
51485,61854800,Secundario
51486,61856200,Secundario
51487,61858400,Secundario
51488,61859500,Secundario
51489,61862800,Secundario
51490,61864700,Secundario
51491,61864800,Secundario
51492,61866100,Secundario
51493,61867300,Secundario
51494,61869000,Secundario
51495,61872000,Secundario
51496,61879200,Secundario
51497,61879500,Secundario
51498,61880200,Secundario
51499,61882400,Secundario
51500,61887301,Secundario
51501,61892500,Secundario
51502,61892900,Secundario
51503,61894100,Secundario
51504,61896300,Secundario
51505,61899700,Secundario
51506,61925300,Secundario
51507,61926700,Secundario
51508,61928400,Secundario
51509,61933100,Secundario
51510,61934000,Secundario
51511,61934500,Secundario
51512,61948800,Secundario
51513,61951000,Secundario
51514,61952400,Secundario
51515,61954200,Secundario
51516,61955100,Secundario
51517,61956400,Secundario
51518,61957900,Secundario
51519,61959400,Secundario
51520,61966300,Secundario
51521,61966900,Secundario
51522,61968100,Secundario
51523,61969400,Secundario
51524,61970600,Secundario
51525,61980000,Secundario
51526,61980600,Secundario
51527,61981500,Secundario
51528,61982300,Secundario
51529,61982400,Secundario
51530,61983100,Secundario
51531,61985300,Secundario
51532,61985900,Secundario
51533,61987000,Secundario
51534,61992000,Secundario
51535,61993500,Secundario
51536,62003700,Secundario
51537,62004600,Secundario
51538,62012100,Secundario
51539,62012200,Secundario
51540,62013901,Secundario
51541,62020700,Secundario
51542,62022800,Secundario
51543,62025400,Secundario
51544,62026600,Secundario
51545,62027100,Secundario
51546,62027300,Secundario
51547,62040700,Secundario
51548,62046400,Secundario
51549,62047400,Secundario
51550,62054100,Secundario
51551,62055100,Secundario
51552,62064000,Secundario
51553,62073900,Secundario
51554,62109800,Secundario
51555,62109900,Secundario
51556,62184600,Secundario
51557,62191500,Secundario
51558,62197800,Secundario
51559,62202500,Secundario
51560,62203700,Secundario
51561,62208800,Secundario
51562,62230800,Secundario
51563,62232200,Secundario
51564,62239300,Secundario
51565,62240300,Secundario
51566,62240600,Secundario
51567,62241400,Secundario
51568,62245300,Secundario
51569,62250701,Secundario
51570,62250900,Secundario
51571,62266200,Secundario
51572,62291300,Secundario
51573,62296200,Secundario
51574,62298200,Secundario
51575,62304000,Secundario
51576,62308000,Secundario
51577,62311600,Secundario
51578,62321500,Secundario
51579,62326500,Secundario
51580,62329700,Secundario
51581,62399700,Secundario
51582,62419800,Secundario
51583,62422700,Secundario
51584,62431000,Secundario
51585,62438800,Secundario
51586,62438900,Secundario
51587,100005100,Secundario
51588,100026700,Secundario
51589,100027500,Secundario
51590,100041402,Secundario
51591,100042100,Secundario
51592,100042800,Secundario
51593,100044700,Secundario
51594,100049001,Secundario
51595,100073401,Secundario
51596,100085500,Secundario
51597,100085704,Secundario
51598,100085800,Secundario
51599,100087600,Secundario
51600,100088600,Secundario
51601,100088701,Secundario
51602,100090800,Secundario
51603,100091100,Secundario
51604,109000100,Secundario
51605,140011400,Secundario
51606,140015700,Secundario
51607,140051700,Secundario
51608,140061700,Secundario
51609,140091900,Secundario
51610,140094100,Secundario
51611,140101100,Secundario
51612,140136900,Secundario
51613,140153800,Secundario
51614,140227900,Secundario
51615,140229700,Secundario
51616,140231600,Secundario
51617,140239400,Secundario
51618,140239800,Secundario
51619,140249202,Secundario
51620,140249203,Secundario
51621,140256500,Secundario
51622,140267100,Secundario
51623,140269500,Secundario
51624,140271100,Secundario
51625,140290900,Secundario
51626,140296300,Secundario
51627,140299500,Secundario
51628,140307800,Secundario
51629,140313800,Secundario
51630,140314400,Secundario
51631,140365800,Secundario
51632,140368200,Secundario
51633,140369502,Secundario
51634,140379500,Secundario
51635,140401102,Secundario
51636,140403900,Secundario
51637,140408500,Secundario
51638,140431800,Secundario
51639,140446500,Secundario
51640,140447400,Secundario
51641,140455400,Secundario
51642,140464400,Secundario
51643,140465300,Secundario
51644,140476200,Secundario
51645,140478200,Secundario
51646,140478700,Secundario
51647,140504603,Secundario
51648,140504605,Secundario
51649,140508200,Secundario
51650,140508702,Secundario
51651,140513700,Secundario
51652,140514600,Secundario
51653,140528500,Secundario
51654,140528800,Secundario
51655,140530000,Secundario
51656,140533900,Secundario
51657,140540400,Secundario
51658,140548701,Secundario
51659,140551801,Secundario
51660,140554600,Secundario
51661,140562800,Secundario
51662,140565000,Secundario
51663,140568600,Secundario
51664,140573600,Secundario
51665,140574200,Secundario
51666,180005000,Secundario
51667,180012103,Secundario
51668,180012401,Secundario
51669,180014000,Secundario
51670,180019103,Secundario
51671,180024501,Secundario
51672,180029701,Secundario
51673,180042600,Secundario
51674,180055800,Secundario
51675,180113900,Secundario
51676,180117900,Secundario
51677,180120300,Secundario
51678,180127800,Secundario
51679,180137100,Secundario
51680,180146200,Secundario
51681,180156800,Secundario
51682,180165301,Secundario
51683,180170800,Secundario
51684,180184600,Secundario
51685,220045400,Secundario
51686,220051201,Secundario
51687,220057604,Secundario
51688,220059600,Secundario
51689,220086300,Secundario
51690,220089500,Secundario
51691,220097800,Secundario
51692,220114700,Secundario
51693,220128700,Secundario
51694,220136400,Secundario
51695,220141400,Secundario
51696,220143300,Secundario
51697,220160500,Secundario
51698,220160800,Secundario
51699,220187100,Secundario
51700,220189000,Secundario
51701,220190200,Secundario
51702,220190901,Secundario
51703,220200000,Secundario
51704,220204800,Secundario
51705,220209701,Secundario
51706,220210100,Secundario
51707,220210200,Secundario
51708,220210400,Secundario
51709,220232700,Secundario
51710,220254300,Secundario
51711,220274602,Secundario
51712,260023004,Secundario
51713,260025000,Secundario
51714,260027600,Secundario
51715,260040000,Secundario
51716,260050300,Secundario
51717,260061700,Secundario
51718,260070212,Secundario
51719,260072004,Secundario
51720,260075600,Secundario
51721,260081300,Secundario
51722,300030600,Secundario
51723,300031400,Secundario
51724,300034000,Secundario
51725,300107900,Secundario
51726,300111100,Secundario
51727,300118700,Secundario
51728,300118707,Secundario
51729,300126800,Secundario
51730,300129700,Secundario
